Date,Load
2022-01-10 17:00:00,44708.64875
2022-01-10 18:00:00,43793.431
2022-01-10 19:00:00,42875.793
2022-01-10 20:00:00,40434.0175
2022-01-10 21:00:00,37023.67175
2022-01-10 22:00:00,33059.35975
2022-01-10 23:00:00,30075.93675
2022-01-11 00:00:00,27518.9235
2022-01-11 01:00:00,26046.09175
2022-01-11 02:00:00,25134.016
2022-01-11 03:00:00,24840.745
2022-01-11 04:00:00,25268.9525
2022-01-11 05:00:00,27118.8775
2022-01-11 06:00:00,32494.66
2022-01-11 07:00:00,38848.82125
2022-01-11 08:00:00,43543.6665
2022-01-11 09:00:00,45432.697
2022-01-11 10:00:00,45845.63375
2022-01-11 11:00:00,45878.965
2022-01-11 12:00:00,43678.868
2022-01-11 13:00:00,42945.7715
2022-01-11 14:00:00,43153.32425
2022-01-11 15:00:00,42930.84525
2022-01-11 16:00:00,43435.4395
2022-01-11 17:00:00,44815.16275
2022-01-11 18:00:00,44206.85425
2022-01-11 19:00:00,43150.945
2022-01-11 20:00:00,40535.5385
2022-01-11 21:00:00,37468.06175
2022-01-11 22:00:00,33513.032250000004
2022-01-11 23:00:00,30137.37625
2022-01-12 00:00:00,27553.62575
2022-01-12 01:00:00,26035.363500000003
2022-01-12 02:00:00,25437.438
2022-01-12 03:00:00,25428.34425
2022-01-12 04:00:00,26137.5065
2022-01-12 05:00:00,28145.001
2022-01-12 06:00:00,33353.3035
2022-01-12 07:00:00,39735.84875
2022-01-12 08:00:00,44320.43925
2022-01-12 09:00:00,46303.16575
2022-01-12 10:00:00,46832.63125
2022-01-12 11:00:00,46549.76675
2022-01-12 12:00:00,44313.75925
2022-01-12 13:00:00,43398.48825
2022-01-12 14:00:00,43771.44825
2022-01-12 15:00:00,43403.47625
2022-01-12 16:00:00,43862.157
2022-01-12 17:00:00,45276.86675
2022-01-12 18:00:00,44738.551
2022-01-12 19:00:00,43607.7375
2022-01-12 20:00:00,41008.3915
2022-01-12 21:00:00,37723.87975
2022-01-12 22:00:00,33791.93625
2022-01-12 23:00:00,30846.503
2022-01-13 00:00:00,28031.25725
2022-01-13 01:00:00,26235.456250000003
2022-01-13 02:00:00,25458.29475
2022-01-13 03:00:00,25329.443
2022-01-13 04:00:00,25611.208
2022-01-13 05:00:00,27608.993
2022-01-13 06:00:00,32912.067
2022-01-13 07:00:00,39373.7915
2022-01-13 08:00:00,43754.238
2022-01-13 09:00:00,45741.4215
2022-01-13 10:00:00,46021.6465
2022-01-13 11:00:00,45645.63975
2022-01-13 12:00:00,43134.64475
2022-01-13 13:00:00,42003.96725
2022-01-13 14:00:00,42986.6825
2022-01-13 15:00:00,42857.72325
2022-01-13 16:00:00,42854.6405
2022-01-13 17:00:00,44080.22
2022-01-13 18:00:00,43849.08625
2022-01-13 19:00:00,43025.563
2022-01-13 20:00:00,40412.41975
2022-01-13 21:00:00,37183.09
2022-01-13 22:00:00,33323.93975
2022-01-13 23:00:00,30120.71375
2022-01-14 00:00:00,27589.289
2022-01-14 01:00:00,25891.835250000004
2022-01-14 02:00:00,25153.14525
2022-01-14 03:00:00,24930.3705
2022-01-14 04:00:00,25261.7835
2022-01-14 05:00:00,27508.418
2022-01-14 06:00:00,32995.166000000005
2022-01-14 07:00:00,39416.086
2022-01-14 08:00:00,43718.5805
2022-01-14 09:00:00,45356.324
2022-01-14 10:00:00,45714.4115
2022-01-14 11:00:00,45021.41325
2022-01-14 12:00:00,42386.53
2022-01-14 13:00:00,42061.01025
2022-01-14 14:00:00,42638.9105
2022-01-14 15:00:00,41918.8005
2022-01-14 16:00:00,41915.11675
2022-01-14 17:00:00,43476.499
2022-01-14 18:00:00,43256.13825
2022-01-14 19:00:00,42290.6305
2022-01-14 20:00:00,39348.00875
2022-01-14 21:00:00,36030.1555
2022-01-14 22:00:00,32117.4175
2022-01-14 23:00:00,29252.15875
2022-01-15 00:00:00,26777.03425
2022-01-15 01:00:00,25003.76925
2022-01-15 02:00:00,23984.85275
2022-01-15 03:00:00,23521.5495
2022-01-15 04:00:00,23521.58025
2022-01-15 05:00:00,24409.43875
2022-01-15 06:00:00,27166.66675
2022-01-15 07:00:00,30169.70275
2022-01-15 08:00:00,32843.05075
2022-01-15 09:00:00,34859.043
2022-01-15 10:00:00,35233.3205
2022-01-15 11:00:00,34638.414000000004
2022-01-15 12:00:00,32745.40975
2022-01-15 13:00:00,31109.2435
2022-01-15 14:00:00,30051.844
2022-01-15 15:00:00,29194.79775
2022-01-15 16:00:00,29632.421
2022-01-15 17:00:00,32843.11425
2022-01-15 18:00:00,34373.09375
2022-01-15 19:00:00,34701.07675
2022-01-15 20:00:00,32734.772000000004
2022-01-15 21:00:00,30060.8565
2022-01-15 22:00:00,27622.182
2022-01-15 23:00:00,25351.30025
2022-01-16 00:00:00,23466.2355
2022-01-16 01:00:00,21776.58625
2022-01-16 02:00:00,20908.425
2022-01-16 03:00:00,20614.027
2022-01-16 04:00:00,20727.1665
2022-01-16 05:00:00,21334.56725
2022-01-16 06:00:00,22807.9685
2022-01-16 07:00:00,24109.72575
2022-01-16 08:00:00,25590.07175
2022-01-16 09:00:00,27935.408000000003
2022-01-16 10:00:00,29291.58225
2022-01-16 11:00:00,29530.964
2022-01-16 12:00:00,29421.74275
2022-01-16 13:00:00,27857.15475
2022-01-16 14:00:00,27039.44875
2022-01-16 15:00:00,26474.35825
2022-01-16 16:00:00,26803.347
2022-01-16 17:00:00,29947.932
2022-01-16 18:00:00,31539.29725
2022-01-16 19:00:00,32291.103
2022-01-16 20:00:00,31045.767
2022-01-16 21:00:00,29311.43825
2022-01-16 22:00:00,26798.054
2022-01-16 23:00:00,24372.17875
2022-01-17 00:00:00,22199.128
2022-01-17 01:00:00,21205.72075
2022-01-17 02:00:00,20644.83375
2022-01-17 03:00:00,20589.05475
2022-01-17 04:00:00,21118.348
2022-01-17 05:00:00,23353.0045
2022-01-17 06:00:00,29996.71425
2022-01-17 07:00:00,37260.374
2022-01-17 08:00:00,42140.645
2022-01-17 09:00:00,43822.018
2022-01-17 10:00:00,44211.5675
2022-01-17 11:00:00,44204.1155
2022-01-17 12:00:00,41911.36925
2022-01-17 13:00:00,41549.4665
2022-01-17 14:00:00,42064.62925
2022-01-17 15:00:00,41661.04325
2022-01-17 16:00:00,41922.3715
2022-01-17 17:00:00,43238.273
2022-01-17 18:00:00,42744.99225
2022-01-17 19:00:00,41976.33975
2022-01-17 20:00:00,39371.154
2022-01-17 21:00:00,36111.75475
2022-01-17 22:00:00,32339.45575
2022-01-17 23:00:00,29498.47275
2022-01-18 00:00:00,27155.67075
2022-01-18 01:00:00,25665.20775
2022-01-18 02:00:00,24946.50875
2022-01-18 03:00:00,24977.99925
2022-01-18 04:00:00,25512.0605
2022-01-18 05:00:00,27467.29725
2022-01-18 06:00:00,32803.47675
2022-01-18 07:00:00,39813.37425
2022-01-18 08:00:00,43645.02825
2022-01-18 09:00:00,45143.371
2022-01-18 10:00:00,45100.032
2022-01-18 11:00:00,44202.68875
2022-01-18 12:00:00,42208.319
2022-01-18 13:00:00,41547.65925
2022-01-18 14:00:00,42304.4285
2022-01-18 15:00:00,42670.275
2022-01-18 16:00:00,42973.8875
2022-01-18 17:00:00,44309.588
2022-01-18 18:00:00,44119.5215
2022-01-18 19:00:00,43218.67275
2022-01-18 20:00:00,40565.41625
2022-01-18 21:00:00,37328.45675
